Year,Species Name,Port Area,Pounds,Value
1992,Yellowtail,SANTA BARBARA,"1,144","$ 1,413.00 "
1992,Yellowtail,SAN FRANCISCO,Confidential,Confidential
1992,"Clam, California jackknife",LOS ANGELES,Confidential,Confidential
1992,"Sole, petrale",MORRO BAY,"83,750","$ 80,039.00 "
1992,Triggerfish,MORRO BAY,Confidential,Confidential
1992,"Tuna, bigeye",LOS ANGELES,Confidential,Confidential
1992,"Rockfish, copper",FORT BRAGG,"12,777","$ 6,209.00 "
1992,"Prawn, spot",EUREKA,296,$ 100.00 
1992,"Sanddab, Pacific",MONTEREY,Confidential,Confidential
1992,Sablefish,SAN DIEGO,"8,742","$ 4,787.00 "
1992,"Sardine, Pacific",LOS ANGELES,"30,530,414","$ 1,226,296.00 "
1992,"Mudsucker, longjaw",SAN FRANCISCO,380,"$ 2,369.00 "
1992,"Rockfish, starry",MORRO BAY,Confidential,Confidential
1992,"Salmon, coho",EUREKA,Confidential,Confidential
1992,"Shrimp, brine",BODEGA BAY,Confidential,Confidential
1992,"Halibut, California",SAN DIEGO,"37,780","$ 89,850.00 "
1992,"Seabass, white",LOS ANGELES,"31,553","$ 68,711.00 "
1992,"Rockfish, bank",BODEGA BAY,Confidential,Confidential
1992,"Sole, unspecified",MONTEREY,"1,147",$ 445.00 
1992,"Rockfish, yelloweye",SAN DIEGO,Confidential,Confidential
1992,Opah,MORRO BAY,"29,849","$ 8,954.00 "
1992,"Rockfish, group bolina",FORT BRAGG,Confidential,Confidential
1992,"Sole, English",SANTA BARBARA,Confidential,Confidential
1992,"Rockfish, starry",SANTA BARBARA,Confidential,Confidential
1992,Salmon,LOS ANGELES,Confidential,Confidential
1992,"Shark, gray smoothhound",LOS ANGELES,Confidential,Confidential
1992,"Lobster, California spiny",MORRO BAY,589,"$ 3,730.00 "
1992,Cabezon,SAN DIEGO,Confidential,Confidential
1992,"Rockfish, brown",MONTEREY,"6,223","$ 1,992.00 "
1992,"Anchovy, northern",SAN FRANCISCO,Confidential,Confidential
1992,"Sea urchin, purple",LOS ANGELES,"6,336","$ 3,024.00 "
1992,Blacksmith,LOS ANGELES,Confidential,Confidential
1992,"Rockfish, widow",BODEGA BAY,"308,896","$ 80,449.00 "
1992,Halfmoon,LOS ANGELES,Confidential,Confidential
1992,"Salmon, coho",BODEGA BAY,"1,437","$ 1,528.00 "
1992,"Sole, Dover",MORRO BAY,"4,074,627","$ 828,463.00 "
1992,"Crab, claws",SAN FRANCISCO,Confidential,Confidential
1992,"Rockfish, vermilion",SAN FRANCISCO,572,$ 246.00 
1992,"Crab, Dungeness",LOS ANGELES,"7,121","$ 17,921.00 "
1992,"Shad, American",SACRAMENTO DELTA,"35,650","$ 58,622.00 "
1992,Swordfish,MONTEREY,"211,020","$ 458,302.00 "
1992,"Shark, white",SAN DIEGO,Confidential,Confidential
1992,"Goby, yellowfin",SAN FRANCISCO,"2,059","$ 2,795.00 "
1992,"Shark, Pacific angel",SANTA BARBARA,"94,814","$ 62,991.00 "
1992,"Halibut, California",EUREKA,339,$ 797.00 
1992,"Sole, rex",SAN FRANCISCO,"174,049","$ 52,674.00 "
1992,"Skate, unspecified",SANTA BARBARA,224,$ 126.00 
1992,Turbot,LOS ANGELES,326,$ 140.00 
1992,"Tuna, bluefin",MORRO BAY,"2,201","$ 2,012.00 "
1992,"Salmon, Chinook",LOS ANGELES,Confidential,Confidential
1992,"Shark, bigeye thresher",LOS ANGELES,"6,326","$ 4,538.00 "
1992,"Salmon, Chinook",SAN FRANCISCO,"639,471","$ 1,812,975.00 "
1992,"Squid, market",FORT BRAGG,Confidential,Confidential
1992,"Shrimp, bay",SAN FRANCISCO,"112,248","$ 392,315.00 "
1992,"Surfperch, redtail",FORT BRAGG,Confidential,Confidential
1992,Opah,SANTA BARBARA,"5,826","$ 2,119.00 "
1992,"Rockfish, black",LOS ANGELES,"1,040","$ 1,197.00 "
1992,Opah,EUREKA,"8,174","$ 2,210.00 "
1992,"Sea cucumber, unspecified",SAN DIEGO,Confidential,Confidential
1992,Dolphin (fish),LOS ANGELES,"5,171","$ 4,315.00 "
1992,Thornyheads,BODEGA BAY,"659,762","$ 316,039.00 "
1992,"Cod, Pacific",MONTEREY,Confidential,Confidential
1992,"Prawn, ridgeback",MORRO BAY,Confidential,Confidential
1992,"Prawn, spot",LOS ANGELES,"103,949","$ 614,652.00 "
1992,"Bass, giant sea",LOS ANGELES,"1,956","$ 2,707.00 "
1992,"Greenling, kelp",SAN FRANCISCO,"1,257",$ 567.00 
1992,Yellowtail,MORRO BAY,Confidential,Confidential
1992,Cabezon,SAN FRANCISCO,"3,525","$ 1,480.00 "
1992,"Rockfish, bocaccio",LOS ANGELES,"292,857","$ 132,522.00 "
1992,"Halibut, California",LOS ANGELES,"112,052","$ 284,735.00 "
1992,"Rockfish, chilipepper",MORRO BAY,"96,825","$ 41,668.00 "
1992,"Croaker, white",BODEGA BAY,Confidential,Confidential
1992,"Halibut, unspecified",SAN FRANCISCO,Confidential,Confidential
1992,"Rockfish, copper (whitebelly)",LOS ANGELES,Confidential,Confidential
1992,"Rockfish, bocaccio",SAN DIEGO,"28,467","$ 16,301.00 "
1992,"Tuna, albacore",MONTEREY,"206,076","$ 203,630.00 "
1992,"Bass, giant sea",SANTA BARBARA,"2,020","$ 3,223.00 "
1992,"Shark, Pacific angel",SAN FRANCISCO,358,$ 125.00 
1992,"Rockfish, group deepwater reds",SAN FRANCISCO,Confidential,Confidential
1992,"Rockfish, group small",FORT BRAGG,"24,823","$ 8,474.00 "
1992,"Rockfish, starry",MONTEREY,Confidential,Confidential
1992,Queenfish,LOS ANGELES,Confidential,Confidential
1992,"Sole, sand",SAN FRANCISCO,"84,890","$ 61,392.00 "
1992,"Smelt, surf",SAN FRANCISCO,Confidential,Confidential
1992,"Squid, market",SAN DIEGO,Confidential,Confidential
1992,"Shark, smooth hammerhead",LOS ANGELES,"1,243",$ 546.00 
1992,"Mackerel, Pacific",FORT BRAGG,Confidential,Confidential
1992,"Abalone, pink",LOS ANGELES,"2,300","$ 14,373.00 "
1992,"Rockfish, group rosefish",EUREKA,"14,434","$ 3,160.00 "
1992,"Rockfish, splitnose",MORRO BAY,Confidential,Confidential
1992,Lingcod,SACRAMENTO DELTA,Confidential,Confidential
1992,Opah,BODEGA BAY,"2,211",$ 953.00 
1992,"Halibut, California",MONTEREY,"42,825","$ 110,249.00 "
1992,"Fish, unspecified",MORRO BAY,"1,276",$ 262.00 
1992,Zebraperch,SAN DIEGO,630,$ 444.00 
1992,"Guitarfish, shovelnose",SANTA BARBARA,"23,353","$ 9,307.00 "
1992,"Surfperch, barred",SANTA BARBARA,Confidential,Confidential
1992,"Herring, Pacific - roe on kelp",SAN FRANCISCO,"127,872","$ 460,480.00 "
1992,"Shark, brown smoothhound",FORT BRAGG,Confidential,Confidential
1992,"Rockfish, olive",MORRO BAY,600,$ 309.00 
1992,"Sole, Dover",MONTEREY,"1,422,315","$ 209,079.00 "
1992,"Smelt, surf",BODEGA BAY,Confidential,Confidential
1992,"Shark, unspecified",SAN DIEGO,638,$ 286.00 
1992,Hagfishes,EUREKA,"397,529","$ 59,033.00 "
1992,Louvar,MORRO BAY,"1,266","$ 2,956.00 "
1992,"Limpet, unspecified",UNKNOWN MAJOR PORT,Confidential,Confidential
1992,"Sole, rock",SAN FRANCISCO,"8,239","$ 3,227.00 "
1992,"Rockfish, gopher",SANTA BARBARA,Confidential,Confidential
1992,"Shrimp, unspecified",LOS ANGELES,589,"$ 4,452.00 "
1992,Louvar,SAN FRANCISCO,626,"$ 1,083.00 "
1992,"Sole, petrale",LOS ANGELES,68,$ 112.00 
1992,"Sardine, Pacific",SAN FRANCISCO,Confidential,Confidential
1992,"Shark, blue",SAN FRANCISCO,310,$ 257.00 
1992,"Smelt, night",SAN FRANCISCO,"1,430",$ 584.00 
1992,Turbot,EUREKA,Confidential,Confidential
1992,"Rockfish, bank",SAN FRANCISCO,"5,296","$ 1,799.00 "
1992,"Sole, unspecified",LOS ANGELES,"15,516","$ 8,482.00 "
1992,"Rockfish, group small",MONTEREY,"43,067","$ 9,845.00 "
1992,"Sea urchin, red",LOS ANGELES,"2,228,378","$ 1,154,002.00 "
1992,Hagfishes,MONTEREY,Confidential,Confidential
1992,"Anchovy, northern",SANTA BARBARA,Confidential,Confidential
1992,"Rockfish, gopher",MONTEREY,"5,412","$ 5,809.00 "
1992,"Salmon, coho",MONTEREY,"1,044","$ 1,106.00 "
1992,"Shad, threadfin",BODEGA BAY,Confidential,Confidential
1992,"Salmon, Chinook",EUREKA,"1,126","$ 2,944.00 "
1992,"Tuna, yellowfin",SAN FRANCISCO,Confidential,Confidential
1992,Lingcod,MONTEREY,"271,223","$ 102,682.00 "
1992,"Lizardfish, California",SAN DIEGO,Confidential,Confidential
1992,Turbot,MONTEREY,703,$ 214.00 
1992,Swordfish,FORT BRAGG,"133,390","$ 231,570.00 "
1992,"Shark, shortfin mako",BODEGA BAY,"5,502","$ 3,557.00 "
1992,"Tuna, bigeye",SAN DIEGO,718,"$ 1,583.00 "
1992,"Rockfish, unspecified",SAN FRANCISCO,"947,324","$ 463,798.00 "
1992,Halfmoon,SAN FRANCISCO,Confidential,Confidential
1992,"Rockfish, group bolina",MORRO BAY,"24,281","$ 32,304.00 "
1992,Lingcod,UNKNOWN MAJOR PORT,331,$ 165.00 
1992,"Rockfish, group red",SAN FRANCISCO,"359,360","$ 233,836.00 "
1992,"Shark, brown smoothhound",EUREKA,Confidential,Confidential
1992,Swordfish,EUREKA,"945,957","$ 1,401,714.00 "
1992,"Octopus, unspecified",SANTA BARBARA,642,$ 369.00 
1992,"Shark, leopard",SAN FRANCISCO,"13,487","$ 6,944.00 "
1992,Lingcod,EUREKA,"240,391","$ 95,633.00 "
1992,"Cabrilla, spotted",LOS ANGELES,Confidential,Confidential
1992,"Tuna, albacore",BODEGA BAY,"57,100","$ 31,361.00 "
1992,"Whitefish, ocean",LOS ANGELES,"3,043","$ 2,286.00 "
1992,"Tuna, skipjack",SAN DIEGO,"83,399","$ 1,680.00 "
1992,"Crab, Dungeness",MORRO BAY,"92,605","$ 185,474.00 "
1992,"Surfperch, rainbow",SAN FRANCISCO,Confidential,Confidential
1992,"Mackerel, Pacific",MONTEREY,"824,460","$ 25,384.00 "
1992,"Squid, market",BODEGA BAY,Confidential,Confidential
1992,"Smelt, surf",EUREKA,"388,496","$ 61,137.00 "
1992,Butterfish (Pacific pompano),BODEGA BAY,Confidential,Confidential
1992,"Sole, English",MONTEREY,"254,716","$ 78,786.00 "
1992,Stingray,LOS ANGELES,Confidential,Confidential
1992,Grenadier,BODEGA BAY,Confidential,Confidential
1992,"Fish, unspecified",SANTA BARBARA,"7,703","$ 3,676.00 "
1992,Yellowtail,FORT BRAGG,Confidential,Confidential
1992,Eel,LOS ANGELES,Confidential,Confidential
1992,Trawled fish for animal food,EUREKA,Confidential,Confidential
1992,"Fish, unspecified",MONTEREY,Confidential,Confidential
1992,"Barracuda, California",SAN FRANCISCO,93,$ 73.00 
1992,"Rockfish, rosethorn",FORT BRAGG,Confidential,Confidential
1992,"Sole, rock",BODEGA BAY,515,$ 197.00 
1992,"Rockfish, widow",SANTA BARBARA,Confidential,Confidential
1992,Sanddab,SAN DIEGO,554,$ 533.00 
1992,"Sea urchin, purple",BODEGA BAY,"115,267","$ 102,289.00 "
1992,"Snail, sea",BODEGA BAY,Confidential,Confidential
1992,Splittail,MORRO BAY,Confidential,Confidential
1992,"Rockfish, bocaccio",FORT BRAGG,"99,821","$ 31,005.00 "
1992,Louvar,FORT BRAGG,"7,816","$ 1,166.00 "
1992,"Prawn, ridgeback",LOS ANGELES,"6,742","$ 24,573.00 "
1992,"Tuna, albacore",EUREKA,"567,547","$ 620,802.00 "
1992,"Rockfish, rosy",MORRO BAY,Confidential,Confidential
1992,"Rockfish, group bolina",SANTA BARBARA,"2,752","$ 2,900.00 "
1992,"Halibut, California",BODEGA BAY,"19,726","$ 47,211.00 "
1992,"Rockfish, yellowtail",MONTEREY,"7,088","$ 1,817.00 "
1992,"Surfperch, black",MORRO BAY,Confidential,Confidential
1992,"Mackerel, unspecified",FORT BRAGG,Confidential,Confidential
1992,"Skate, unspecified",EUREKA,"5,675","$ 1,387.00 "
1992,"Shark, smooth hammerhead",MORRO BAY,Confidential,Confidential
1992,"Crab, king",SANTA BARBARA,Confidential,Confidential
1992,"Salmon, Chinook",FORT BRAGG,"21,473","$ 53,567.00 "
1992,"Rockfish, olive",MONTEREY,Confidential,Confidential
1992,"Shad, American",BODEGA BAY,Confidential,Confidential
1992,"Tuna, bluefin",SANTA BARBARA,897,"$ 1,023.00 "
1992,Silversides,EUREKA,Confidential,Confidential
1992,"Sole, rex",MORRO BAY,"111,953","$ 39,830.00 "
1992,"Rockfish, unspecified",SAN DIEGO,"353,975","$ 266,403.00 "
1992,"Sole, sand",MORRO BAY,"2,550","$ 1,857.00 "
1992,"Rockfish, chilipepper",BODEGA BAY,"589,893","$ 185,569.00 "
1992,"Crab, claws",LOS ANGELES,"2,336",$ 565.00 
1992,"Lobster, California spiny",LOS ANGELES,"187,789","$ 1,227,335.00 "
1992,"Flounder, arrowtooth",FORT BRAGG,Confidential,Confidential
1992,"Seabass, white",MORRO BAY,"2,304","$ 5,235.00 "
1992,Opaleye,LOS ANGELES,"1,617","$ 1,233.00 "
1992,"Shark, bigeye thresher",MORRO BAY,708,$ 143.00 
1992,"Sheephead, California",MORRO BAY,"2,215","$ 1,828.00 "
1992,"Eel, California moray",SAN DIEGO,"1,133","$ 2,996.00 "
1992,"Bonito, Pacific",MORRO BAY,"1,512",$ 564.00 
1992,Lingcod,FORT BRAGG,"308,294","$ 124,491.00 "
1992,"Sheephead, California",LOS ANGELES,"44,009","$ 113,814.00 "
1992,Grenadier,FORT BRAGG,Confidential,Confidential
1992,"Shark, leopard",EUREKA,Confidential,Confidential
1992,"Shark, brown smoothhound",SAN FRANCISCO,Confidential,Confidential
1992,"Prickleback, monkeyface (eel)",SAN FRANCISCO,Confidential,Confidential
1992,Cabezon,MONTEREY,"1,854",$ 605.00 
1992,"Rockfish, blackgill",LOS ANGELES,"110,739","$ 60,886.00 "
1992,Wahoo,LOS ANGELES,"19,450","$ 15,970.00 "
1992,"Rockfish, bocaccio",EUREKA,"108,247","$ 34,966.00 "
1992,"Grunion, California",EUREKA,Confidential,Confidential
1992,"Rockfish, greenspotted",SAN FRANCISCO,Confidential,Confidential
1992,"Rockfish, grass",SANTA BARBARA,Confidential,Confidential
1992,"Crab, rock unspecified",BODEGA BAY,"3,132","$ 2,114.00 "
1992,"Invertebrates, colonial",MONTEREY,Confidential,Confidential
1992,"Greenling, kelp",EUREKA,Confidential,Confidential
1992,Opah,FORT BRAGG,523,$ 136.00 
1992,"Eel, wolf (wolf-eel)",SAN DIEGO,Confidential,Confidential
1992,"Crab, king",SAN DIEGO,Confidential,Confidential
1992,"Rockfish, bocaccio",UNKNOWN MAJOR PORT,Confidential,Confidential
1992,"Shark, shortfin mako",SAN FRANCISCO,"6,838","$ 4,812.00 "
1992,Sanddab,LOS ANGELES,"10,020","$ 18,391.00 "
1992,"Rockfish, group red",UNKNOWN MAJOR PORT,Confidential,Confidential
1992,"Rockfish, unspecified",SANTA BARBARA,"847,348","$ 615,059.00 "
1992,"Smelt, surf",FORT BRAGG,Confidential,Confidential
1992,"Smelt, whitebait",MONTEREY,Confidential,Confidential
1992,"Rockfish, group red",MORRO BAY,"296,820","$ 331,794.00 "
1992,"Tuna, bluefin",LOS ANGELES,"2,346,748","$ 927,703.00 "
1992,"Rockfish, group gopher",MONTEREY,"60,787","$ 76,634.00 "
1992,"Abalone, green",LOS ANGELES,"3,945","$ 24,570.00 "
1992,"Bass, giant sea",MONTEREY,Confidential,Confidential
1992,"Prawn, spot",SAN FRANCISCO,29,$ 125.00 
1992,"Eel, wolf (wolf-eel)",EUREKA,610,$ 163.00 
1992,"Prawn, spot",MONTEREY,"17,146","$ 92,770.00 "
1992,"Shark, thresher",SANTA BARBARA,"69,059","$ 93,834.00 "
1992,"Rockfish, chilipepper",FORT BRAGG,Confidential,Confidential
1992,"Rockfish, greenspotted",MONTEREY,Confidential,Confidential
1992,"Anchovy, northern",MONTEREY,"1,340,921","$ 13,201.00 "
1992,"Rockfish, cowcod",BODEGA BAY,Confidential,Confidential
1992,Salmon,BODEGA BAY,"3,626","$ 2,758.00 "
1992,"Shrimp, brine",SAN FRANCISCO,"706,640","$ 5,832.00 "
1992,"Rockfish, vermilion",SAN DIEGO,Confidential,Confidential
1992,"Tuna, yellowfin",FORT BRAGG,Confidential,Confidential
1992,"Smelt, whitebait",SAN FRANCISCO,"24,996","$ 6,418.00 "
1992,"Tuna, unspecified",SAN DIEGO,"5,872","$ 2,662.00 "
1992,"Abalone, red",MORRO BAY,694,"$ 3,458.00 "
1992,"Surfperch, white",SAN DIEGO,Confidential,Confidential
1992,"Rockfish, grass",MORRO BAY,"7,331","$ 13,564.00 "
1992,"Surfperch, black",SANTA BARBARA,Confidential,Confidential
1992,"Whelk, Kellet's",LOS ANGELES,"1,339","$ 1,298.00 "
1992,"Rockfish, splitnose",SAN DIEGO,Confidential,Confidential
1992,"Sole, petrale",EUREKA,"350,109","$ 261,873.00 "
1992,"Guitarfish, shovelnose",MONTEREY,Confidential,Confidential
1992,"Tuna, unspecified",MONTEREY,"5,866","$ 5,822.00 "
1992,"Surfperch, unspecified",MONTEREY,Confidential,Confidential
1992,"Rockfish, vermilion",MORRO BAY,Confidential,Confidential
1992,"Sculpin, staghorn",SAN DIEGO,Confidential,Confidential
1992,"Guitarfish, shovelnose",SAN DIEGO,"1,499",$ 656.00 
1992,"Rockfish, copper (whitebelly)",BODEGA BAY,Confidential,Confidential
1992,"Shark, blue",FORT BRAGG,Confidential,Confidential
1992,"Rockfish, widow",EUREKA,"1,279,836","$ 368,899.00 "
1992,"Rockfish, group red",MONTEREY,"123,620","$ 92,707.00 "
1992,"Sharks, cow",SAN FRANCISCO,Confidential,Confidential
1992,Butterfish (Pacific pompano),SAN DIEGO,Confidential,Confidential
1992,"Rockfish, group rosefish",LOS ANGELES,Confidential,Confidential
1992,Jacksmelt,LOS ANGELES,"2,944","$ 2,369.00 "
1992,Grenadier,EUREKA,"253,506","$ 22,576.00 "
1992,Unspecified,SAN DIEGO,Confidential,Confidential
1992,"Sea urchin, red",BODEGA BAY,"3,685,712","$ 1,766,617.00 "
1992,"Shrimp, ocean (pink)",LOS ANGELES,101,$ 7.00 
1992,Thornyheads,MONTEREY,"220,110","$ 39,341.00 "
1992,"Bonito, Pacific",LOS ANGELES,"2,331,329","$ 342,729.00 "
1992,"Shark, Pacific angel",MORRO BAY,"13,323","$ 8,253.00 "
1992,"Rockfish, group gopher",SANTA BARBARA,531,$ 517.00 
1992,"Turbot, diamond",SAN DIEGO,Confidential,Confidential
1992,"Shark, unspecified",SAN FRANCISCO,"1,501","$ 1,087.00 "
1992,"Herring, Pacific",EUREKA,"188,336","$ 110,921.00 "
1992,"Herring, Pacific",SAN DIEGO,Confidential,Confidential
1992,"Sole, English",SAN FRANCISCO,"407,895","$ 130,503.00 "
1992,"Bonito, Pacific",SAN DIEGO,"2,476","$ 1,371.00 "
1992,"Mackerel, unspecified",MONTEREY,"2,109",$ 326.00 
1992,Butterfish (Pacific pompano),SANTA BARBARA,"4,249","$ 2,007.00 "
1992,"Sole, bigmouth",LOS ANGELES,Confidential,Confidential
1992,"Rockfish, flag",SAN FRANCISCO,Confidential,Confidential
1992,"Sheephead, California",MONTEREY,Confidential,Confidential
1992,Eel,MORRO BAY,Confidential,Confidential
1992,Hagfishes,SAN FRANCISCO,Confidential,Confidential
1992,"Sole, unspecified",MORRO BAY,"1,384",$ 929.00 
1992,Opah,SAN DIEGO,"36,248","$ 17,061.00 "
1992,"Shark, dusky",MONTEREY,Confidential,Confidential
1992,"Rockfish, China",EUREKA,"3,886","$ 2,697.00 "
1992,"Rockfish, yellowtail",FORT BRAGG,Confidential,Confidential
1992,"Rockfish, olive",LOS ANGELES,Confidential,Confidential
1992,"Rockfish, blue",EUREKA,241,$ 184.00 
1992,Opah,LOS ANGELES,"11,381","$ 4,356.00 "
1992,"Bonito, Pacific",SANTA BARBARA,"1,881",$ 394.00 
1992,"Rockfish, vermilion",FORT BRAGG,Confidential,Confidential
1992,"Catfish, unspecified",LOS ANGELES,Confidential,Confidential
1992,"Rockfish, group bolina",BODEGA BAY,"62,864","$ 53,198.00 "
1992,"Shark, soupfin",MORRO BAY,"11,118","$ 6,191.00 "
1992,"Herring, Pacific",BODEGA BAY,Confidential,Confidential
1992,"Skate, unspecified",SAN FRANCISCO,"35,346","$ 8,878.00 "
1992,"Flounder, unspecified",FORT BRAGG,Confidential,Confidential
1992,Opaleye,MORRO BAY,Confidential,Confidential
1992,"Shad, threadfin",SACRAMENTO DELTA,"26,302","$ 49,237.00 "
1992,"Limpet, unspecified",MONTEREY,Confidential,Confidential
1992,Swordfish,BODEGA BAY,"116,749","$ 182,439.00 "
1992,"Sculpin, staghorn",FORT BRAGG,Confidential,Confidential
1992,"Smelts, true",SAN FRANCISCO,Confidential,Confidential
1992,"Shark, leopard",BODEGA BAY,117,$ 126.00 
1992,"Smelt, night",LOS ANGELES,56,$ 29.00 
1992,"Flounder, starry",MONTEREY,"2,987","$ 1,299.00 "
1992,"Crab, Dungeness",MONTEREY,"50,978","$ 104,157.00 "
1992,"Tuna, unspecified",LOS ANGELES,"4,366","$ 4,887.00 "
1992,"Rockfish, China",MONTEREY,45,$ 35.00 
1992,"Rockfish, blackgill",MORRO BAY,"73,584","$ 30,059.00 "
1992,"Sole, sand",BODEGA BAY,941,$ 583.00 
1992,"Shrimp, ocean (pink)",MORRO BAY,Confidential,Confidential
1992,"Tomcod, Pacific",LOS ANGELES,Confidential,Confidential
1992,"Tuna, albacore",SAN DIEGO,"6,138","$ 11,043.00 "
1992,Cabezon,SANTA BARBARA,447,$ 554.00 
1992,Dolphin (fish),SAN DIEGO,"1,940","$ 1,883.00 "
1992,"Salmon, Chinook",BODEGA BAY,"363,560","$ 912,316.00 "
1992,"Rockfish, cowcod",SAN FRANCISCO,Confidential,Confidential
1992,"Rockfish, group deepwater reds",MONTEREY,Confidential,Confidential
1992,"Octopus, unspecified",FORT BRAGG,"10,754","$ 9,741.00 "
1992,"Smelt, whitebait",LOS ANGELES,Confidential,Confidential
1992,"Shrimp, brine",INLAND WATERS,Confidential,Confidential
1992,"Sculpin, staghorn",MONTEREY,Confidential,Confidential
1992,"Shark, unspecified",BODEGA BAY,Confidential,Confidential
1992,Thornyheads,FORT BRAGG,"891,996","$ 397,043.00 "
1992,"Squid, market",MORRO BAY,369,$ 92.00 
1992,"Rockfish, chilipepper",EUREKA,"9,088","$ 3,325.00 "
1992,"Rockfish, canary",BODEGA BAY,Confidential,Confidential
1992,"Smelt, surf",MONTEREY,Confidential,Confidential
1992,"Rockfish, chameleon",BODEGA BAY,Confidential,Confidential
1992,Yellowtail,BODEGA BAY,Confidential,Confidential
1992,"Sea urchin, purple",SANTA BARBARA,"75,036","$ 26,213.00 "
1992,"Surfperch, black",LOS ANGELES,Confidential,Confidential
1992,"Croaker, black",SAN DIEGO,Confidential,Confidential
1992,"Prawn, ridgeback",SAN DIEGO,689,"$ 4,317.00 "
1992,"Tuna, bluefin",SAN DIEGO,"4,881","$ 4,666.00 "
1992,Hardhead (freshwater),SANTA BARBARA,Confidential,Confidential
1992,"Halibut, unspecified",SANTA BARBARA,"2,802","$ 5,654.00 "
1992,"Rockfish, black",FORT BRAGG,Confidential,Confidential
1992,"Sole, Dover",SAN FRANCISCO,"1,741,146","$ 470,044.00 "
1992,"Sole, rock",SANTA BARBARA,Confidential,Confidential
1992,"Rockfish, widow",FORT BRAGG,"176,871","$ 49,940.00 "
1992,"Snail, sea",SAN FRANCISCO,Confidential,Confidential
1992,"Squid, market",SAN FRANCISCO,"5,139,535","$ 434,203.00 "
1992,Louvar,MONTEREY,851,"$ 1,783.00 "
1992,"Tuna, skipjack",LOS ANGELES,"5,616,367","$ 186,406.00 "
1992,"Shrimp, ocean (pink)",SANTA BARBARA,257,$ 108.00 
1992,"Rockfish, chilipepper",UNKNOWN MAJOR PORT,Confidential,Confidential
1992,"Sole, rex",FORT BRAGG,"153,923","$ 53,416.00 "
1992,"Shad, American",MORRO BAY,Confidential,Confidential
1992,"Rockfish, copper",SAN FRANCISCO,"3,358","$ 2,627.00 "
1992,"Mackerel, jack",SANTA BARBARA,Confidential,Confidential
1992,"Needlefish, California",BODEGA BAY,Confidential,Confidential
1992,"Abalone, black",LOS ANGELES,678,"$ 2,538.00 "
1992,"Rockfish, China",LOS ANGELES,Confidential,Confidential
1992,"Mackerel, jack",EUREKA,Confidential,Confidential
1992,"Scorpionfish, California",SAN DIEGO,"13,950","$ 17,577.00 "
1992,"Rockfish, copper (whitebelly)",SANTA BARBARA,"4,189","$ 3,452.00 "
1992,"Rockfish, China",FORT BRAGG,"3,239","$ 3,460.00 "
1992,"Salmon, coho",MORRO BAY,Confidential,Confidential
1992,"Flounder, unspecified",MONTEREY,"13,503","$ 8,489.00 "
1992,"Rockfish, yelloweye",SANTA BARBARA,Confidential,Confidential
1992,"Shark, Pacific angel",SAN DIEGO,"4,497","$ 1,837.00 "
1992,"Rockfish, group small",MORRO BAY,"105,040","$ 32,501.00 "
1992,"Tuna, yellowfin",MONTEREY,Confidential,Confidential
1992,"Tuna, bluefin",MONTEREY,"7,293","$ 9,070.00 "
1992,"Smelt, whitebait",MORRO BAY,Confidential,Confidential
1992,"Mackerel, jack",MONTEREY,"242,120","$ 3,967.00 "
1992,"Shark, sevengill",SANTA BARBARA,Confidential,Confidential
1992,"Rockfish, blue",LOS ANGELES,Confidential,Confidential
1992,"Mackerel, Pacific",MORRO BAY,896,$ 240.00 
1992,"Octopus, unspecified",BODEGA BAY,"1,882","$ 1,559.00 "
1992,"Shark, thresher",LOS ANGELES,"92,632","$ 65,777.00 "
1992,"Cabrilla, spotted",SAN DIEGO,Confidential,Confidential
1992,"Sole, English",FORT BRAGG,"242,911","$ 86,058.00 "
